iter	MAE	RMSE
2453	0.0628979117	0.09844644135
2454	0.06289692176	0.09844585673
2455	0.06289592016	0.09844537317
2456	0.06289412617	0.09844198946
2457	0.06289238601	0.09843878697
2458	0.06289019033	0.09842382203
2459	0.06288812994	0.09840947482
2460	0.0628852055	0.09840858543
2461	0.06288236879	0.09840778213
2462	0.06288037679	0.09839401104
2463	0.06287761168	0.09839330956
2464	0.06287664407	0.09839284727
2465	0.06287640523	0.09839282974
2466	0.06287447603	0.09837958588
2467	0.06287424972	0.09837951143
2468	0.06287237417	0.0983667951
2469	0.06286134744	0.09835163032
2470	0.06286042741	0.09835103341
2471	0.06286022809	0.09835075583
2472	0.06285842683	0.09833859052
2473	0.06285754773	0.09833798766
2474	0.06285740785	0.0983379723
2475	0.06285566885	0.09832628569
2476	0.06285496758	0.09832562192
2477	0.06284448904	0.09831137846
2478	0.06284402954	0.09831137508
2479	0.0628438257	0.09831136662
2480	0.06284201786	0.09830006076
2481	0.06284182696	0.09829991419
2482	0.06283235448	0.09828645837
2483	0.06282992746	0.09828511979
2484	0.06282580574	0.09827458644
2485	0.06282230463	0.09826449686
2486	0.06282056723	0.09826428196
2487	0.06281888195	0.09826409747
2488	0.06280909112	0.09825793448
2489	0.06280893951	0.09825734878
2490	0.06280766708	0.0982571725
2491	0.06280643283	0.09825706316
2492	0.0628048126	0.09825690624
2493	0.06280429219	0.09825658296
2494	0.06280272488	0.09825644827
2495	0.0628025789	0.0982558676
2496	0.06279520621	0.09825116149
2497	0.06279243608	0.09825053767
2498	0.06279229109	0.09824999143
2499	0.06279036799	0.09823905238
2500	0.06279023503	0.09823855971
2501	0.06279010607	0.09823808313
2502	0.06278823646	0.09822759184
2503	0.06278704417	0.09822514841
2504	0.06278523349	0.09821511
2505	0.06278347713	0.0982054655
2506	0.06278288844	0.09820531534
2507	0.06278173941	0.09820308978
2508	0.06278003174	0.09819382801
2509	0.06277946935	0.09819356313
2510	0.06277856309	0.09819151012
2511	0.06277697508	0.09818263643
2512	0.06277617586	0.09818074269
2513	0.06277540062	0.09817896576
2514	0.06277464864	0.0981772986
2515	0.06277391921	0.09817573458
2516	0.06277236712	0.09816741928
2517	0.06277090028	0.09815942389
2518	0.06276968748	0.09815948636
2519	0.06276834973	0.09815180038
2520	0.06276705212	0.09814440738
2521	0.06276589865	0.09813729488
2522	0.06276141221	0.09812990658
2523	0.06276030538	0.09812308874
2524	0.06275870031	0.09812086721
2525	0.06275763193	0.09811445382
2526	0.0627564529	0.09811450672
2527	0.06275541678	0.09810833795
2528	0.06275427373	0.09810841619
2529	0.06275334266	0.09810850406
2530	0.06274915253	0.09810110621
2531	0.06274811876	0.09809516667
2532	0.06274712118	0.0980894483
2533	0.06274637157	0.09808956498
2534	0.06274631935	0.0980892784
2535	0.06274626869	0.09808900146
2536	0.06274220951	0.09808206991
2537	0.06274124438	0.09807656668
2538	0.06273730752	0.09806995818
2539	0.06273637027	0.09806464583
2540	0.06273255207	0.09805834462
2541	0.06272925863	0.09805620353
2542	0.06272688642	0.09805353414
2543	0.06272318075	0.09804752399
2544	0.06271748479	0.09803692238
2545	0.06271589949	0.09803625297
2546	0.06271335974	0.09803422054
2547	0.06271325534	0.09803407163
2548	0.06271315409	0.09803392728
2549	0.06271305586	0.09803378735
2550	0.06271148208	0.09803100962
2551	0.06270901982	0.09802910907
2552	0.06270852826	0.09802769003
2553	0.06270843333	0.09802753362
2554	0.06270834126	0.09802738199
2555	0.06270681609	0.09802477686
2556	0.06269426586	0.09800481274
2557	0.06269417729	0.09800467979
2558	0.06269409137	0.0980045509
2559	0.06269361676	0.0980032298
2560	0.06269209091	0.09800270114
2561	0.06269200841	0.09800258897
2562	0.06267984521	0.097983833
2563	0.06267895996	0.09798253881
2564	0.06266716222	0.09796487669
2565	0.06265571841	0.0979482363
2566	0.06265485936	0.0979470076
2567	0.06265167043	0.0979451462
2568	0.06264875166	0.09794367199
2569	0.0626376414	0.09792841811
2570	0.06263536214	0.09792703277
2571	0.06263315125	0.0979257273
2572	0.06263006423	0.09792400996
2573	0.06262770802	0.09792240361
2574	0.06262297775	0.09791991561
2575	0.06262080731	0.09791711794
2576	0.06262045904	0.09791807285
2577	0.06261370311	0.09791261086
2578	0.06261335971	0.09791354407
2579	0.06261302661	0.09791445761
2580	0.06261270351	0.09791535158
2581	0.06260777911	0.09791021939
2582	0.06260757569	0.09790925399
2583	0.06260737836	0.09790832639
2584	0.06260718696	0.09790743495
2585	0.06260700215	0.09790657807
2586	0.06260224141	0.09790166162
2587	0.06260172738	0.09790139524
2588	0.0626002119	0.09789789793
2589	0.06259979317	0.09789752829
2590	0.06259832327	0.0978941783
2591	0.06259791722	0.09789386872
2592	0.06259096305	0.09788267294
2593	0.06258982579	0.09788125823
2594	0.06258872264	0.0978799034
2595	0.0625876526	0.09787860563
2596	0.06258661465	0.09787736223
2597	0.06258622184	0.0978771477
2598	0.06258529391	0.09787528656
2599	0.0625848673	0.09787411519
2600	0.06258448642	0.09787395385
2601	0.06258411697	0.0978738337
2602	0.06258375861	0.09787375137
2603	0.06258092806	0.09787275655
2604	0.06255934329	0.09779778357
2605	0.06255709974	0.09779561473
2606	0.06255435356	0.09779467094
2607	0.06255398242	0.09779398033
2608	0.06255182643	0.09779193016
2609	0.06255147647	0.0977919942
2610	0.06255113701	0.09779208432
2611	0.06255077628	0.09779159194
2612	0.06255042637	0.09779113325
2613	0.06255008697	0.09779070612
2614	0.06254754576	0.09778982611
2615	0.06254562408	0.09778792935
2616	0.06254382555	0.09778613588
2617	0.06254208098	0.09778443986
2618	0.06254207173	0.09778467964
2619	0.06254206276	0.09778492652
2620	0.06254037023	0.09778331507
2621	0.06253872848	0.09778179066
2622	0.06253871999	0.09778203305
2623	0.06253871176	0.09778228084
2624	0.06253870378	0.0977825331
2625	0.06253869604	0.09778278901
2626	0.06253301712	0.09776455538
2627	0.06253142628	0.09776305122
2628	0.06252988317	0.09776162649
2629	0.06252435272	0.09774467936
2630	0.06252160736	0.09774434462
2631	0.0625203537	0.09774404716
2632	0.06251502058	0.09772863136
2633	0.0625149967	0.09772744542
2634	0.06251277598	0.09772663795
2635	0.06251159541	0.0977263613
2636	0.06251045963	0.09772611707
2637	0.06251043666	0.09772493365
2638	0.06250827948	0.09772407339
2639	0.06250717708	0.09772386614
2640	0.06250715481	0.09772270502
2641	0.0625071332	0.09772161943
2642	0.06250606255	0.09772144079
2643	0.06250397263	0.09772056224
2644	0.06250395167	0.09771949706
2645	0.06250393134	0.09771850111
2646	0.06250190659	0.09771764094
2647	0.06249994259	0.0977168388
2648	0.06249890283	0.0977167086
2649	0.06249699799	0.09771595624
2650	0.0624951503	0.09771525499
2651	0.06249497249	0.09771516121
2652	0.06249474051	0.09771510314
2653	0.06249295773	0.09771462753
2654	0.06249122844	0.09771419113
2655	0.06248955102	0.09771379128
2656	0.06248954016	0.09771370702
2657	0.06248945897	0.09771256134
2658	0.06248938021	0.09771149157
2659	0.06248930382	0.09771049297
2660	0.06248768174	0.09771006166
2661	0.06248610833	0.097709664
2662	0.06248603415	0.09770867101
2663	0.06248602339	0.0977086149
2664	0.06248601295	0.09770857637
2665	0.06248097377	0.09770421779
2666	0.06248088239	0.09770378551
2667	0.06248067723	0.09770429553
2668	0.06247368768	0.09769898304
2669	0.06247348826	0.09769948999
2670	0.06247340047	0.09769903001
2671	0.06247320761	0.09769951172
2672	0.06247302053	0.09769998086
2673	0.06247283907	0.09770043772
2674	0.06247266305	0.09770088254
2675	0.06247258019	0.09770042569
2676	0.06247102589	0.09769970129
2677	0.06246951823	0.09769901598
2678	0.06246943738	0.09769856178
2679	0.06246797801	0.0976978905
2680	0.06246656243	0.09769725467
2681	0.06246519257	0.09769465023
2682	0.06246399346	0.09768891942
2683	0.06246283032	0.09768339921
2684	0.06246275329	0.09768291141
2685	0.06246267858	0.09768247009
2686	0.06246260611	0.09768207197
2687	0.06246253581	0.09768171397
2688	0.06245732797	0.0976672401
2689	0.06245601021	0.09766472435
2690	0.06245473199	0.09766234007
2691	0.06245398852	0.09764883203
2692	0.06245272851	0.09764661086
2693	0.06245155754	0.09764155174
2694	0.06245148774	0.09762897468
2695	0.06245142004	0.09761727407
2696	0.06245135437	0.09760639428
2697	0.06245023026	0.09760149438
2698	0.06245005055	0.09760201554
2699	0.06244896095	0.09759727847
2700	0.0624488976	0.09758717682
2701	0.06244883616	0.09757779437
2702	0.06243864641	0.09756619308
2703	0.0624377738	0.09756566537
2704	0.06243659199	0.09756125434
2705	0.06243544625	0.09755700533
2706	0.06243501665	0.09754959923
2707	0.06243415851	0.0975491253
2708	0.0624330444	0.09754499757
2709	0.06243262833	0.09753804679
2710	0.06243154803	0.09753405124
2711	0.06243070716	0.09753361413
2712	0.06243054042	0.09753393884
2713	0.06242949	0.09753006545
2714	0.06242932812	0.09753038912
2715	0.06242830981	0.0975266475
2716	0.06242739615	0.09752304056
2717	0.06242657561	0.09751956293
2718	0.062426424	0.09751980662
2719	0.06242601399	0.09751327631
2720	0.06242561628	0.09750715506
2721	0.06242482604	0.09750661209
2722	0.06242402753	0.09750321035
2723	0.06242325298	0.09749992974
2724	0.06242287059	0.0974940223
2725	0.06242211949	0.09749084849
2726	0.06242135286	0.09749031892
2727	0.06242062497	0.09748724762
2728	0.06241988242	0.09748674271
2729	0.06241917701	0.09748377033
2730	0.06241845647	0.09748330114
2731	0.06241777286	0.09748042384
2732	0.06241702305	0.09748073586
2733	0.06241629574	0.09748106974
2734	0.06241562577	0.09747825745
2735	0.06241497589	0.09747554305
2736	0.06241453218	0.09747676249
2737	0.06241382676	0.09747711631
2738	0.06241161069	0.09747552153
2739	0.0624089763	0.09747152457
2740	0.06240835825	0.09747047844
2741	0.06240351267	0.09746120193
2742	0.06240100719	0.0974577209
2743	0.06239857687	0.09745437498
2744	0.06239621947	0.09745115832
2745	0.06239393278	0.09744806532
2746	0.06239341131	0.09744722896
2747	0.06238522884	0.09744059706
2748	0.06238512022	0.09743958887
2749	0.06238501486	0.09743862024
2750	0.06238491265	0.09743768944
2751	0.06238461793	0.09743777478
2752	0.06238392848	0.09743692708
2753	0.06238382957	0.09743600588
2754	0.06238316245	0.0974351998
2755	0.06238114807	0.09743365278
2756	0.0623805223	0.09743288652
2757	0.0623789852	0.0974312978
2758	0.06237699565	0.09742981078
2759	0.06237392955	0.09742515986
2760	0.06237316215	0.09742338951
2761	0.06237278227	0.09742115146
2762	0.06237203791	0.09741944754
2763	0.06237166945	0.09741728893
2764	0.06237062671	0.09741560864
2765	0.06236961525	0.09741399237
2766	0.06236863414	0.09741243739
2767	0.0623661619	0.09740791074
2768	0.06236520813	0.0974063452
2769	0.06236335237	0.09740510933
2770	0.0623624252	0.09740355735
2771	0.06235927267	0.09739980139
2772	0.0623370625	0.09736340342
2773	0.06233423444	0.09736133782
2774	0.06233333947	0.09735980149
2775	0.0623330984	0.09736106918
2776	0.0623325949	0.0973599594
2777	0.06233210652	0.09735889231
2778	0.06233162776	0.09735830489
2779	0.06233138852	0.09735955192
2780	0.06232959903	0.09735843094
2781	0.06232786322	0.09735738951
2782	0.06232739184	0.09735656781
2783	0.06232474903	0.09735531318
2784	0.06232465222	0.0973549865
2785	0.06231133902	0.09734513704
2786	0.06229846714	0.09733588302
2787	0.06229795149	0.09733534789
2788	0.06227641164	0.09730118858
2789	0.06226397241	0.0972924657
2790	0.06226227211	0.0972911787
2791	0.06226173811	0.09729074284
2792	0.06224088166	0.09725848225
2793	0.06222883754	0.0972502585
2794	0.06222819239	0.09724991597
2795	0.06222073722	0.09724057097
2796	0.06222061012	0.09724056037
2797	0.06221338667	0.09723181386
2798	0.0622125181	0.09723027628
2799	0.06221167559	0.09722879472
2800	0.06221155869	0.09722880793
2801	0.06221101827	0.09722856999
2802	0.06221049405	0.09722840633
2803	0.06221038196	0.09722844953
2804	0.06220987374	0.0972283599
2805	0.06220938077	0.09722833242
2806	0.06219770522	0.09722053563
2807	0.06219666176	0.09721974816
2808	0.06219655849	0.0972199055
2809	0.06219645832	0.09722006186
2810	0.06219483144	0.09721916043
2811	0.06219325337	0.09721831092
2812	0.06219167202	0.09721716353
2813	0.06219013811	0.09721608584
2814	0.06218867487	0.09721434725
2815	0.06218736692	0.09721355324
2816	0.06218600596	0.0972118798
2817	0.0621836751	0.0972090514
2818	0.06218190558	0.09720745452
2819	0.06218087811	0.09720657524
2820	0.06217916175	0.09720508801
2821	0.06217816521	0.0972042682
2822	0.06217719857	0.09720350041
2823	0.06217484789	0.09720235224
2824	0.06217292816	0.09720127871
2825	0.0621689826	0.09720042431
2826	0.0621671232	0.09719936649
2827	0.06216532686	0.09719837589
2828	0.06216084996	0.0971959079
2829	0.06215817127	0.09719404002
2830	0.06215649785	0.09719241006
2831	0.06215549897	0.09719122904
2832	0.06215453533	0.09719011134
2833	0.06215360067	0.09718905342
2834	0.06215198777	0.09718754073
2835	0.06215070122	0.09718573526
2836	0.06214985127	0.0971840117
2837	0.06214903652	0.09718236597
2838	0.06214722762	0.09718196622
2839	0.06214644937	0.09718032837
2840	0.06214469842	0.09717997151
2841	0.0621439551	0.09717834178
2842	0.06214321362	0.09717808202
2843	0.06214011936	0.09717605462
2844	0.06213951341	0.0971758122
2845	0.06213894058	0.09717558258
2846	0.06213838503	0.09717536507
2847	0.06213784614	0.09717515898
2848	0.06213484164	0.09717314774
2849	0.06213470671	0.09717284549
2850	0.0621318367	0.09717633038
2851	0.06213170623	0.0971760706
2852	0.06212078666	0.09716574433
2853	0.06212066031	0.09716548304
2854	0.06212053775	0.09716523029
2855	0.06211778933	0.09716870743
2856	0.06210717745	0.0971589211
2857	0.06210452449	0.09716239378
2858	0.06210418537	0.09716068685
2859	0.06210158733	0.09716447783
2860	0.06209915743	0.09716259307
2861	0.06209663734	0.09716638775
2862	0.06209427972	0.09716467522
2863	0.06209199282	0.09716305064
2864	0.06208210709	0.09715369757
2865	0.06207963299	0.09715747049
2866	0.06207187347	0.09714860329
2867	0.06206957952	0.09714281184
2868	0.06206711594	0.09714680885
2869	0.06206474682	0.09715077909
2870	0.06206284495	0.09715073936
2871	0.06206212104	0.09714968234
2872	0.06206141884	0.09714866945
2873	0.06205957473	0.09714862546
2874	0.06205778594	0.09714861147
2875	0.0620555711	0.0971520091
2876	0.0620547089	0.09715091372
2877	0.06205261642	0.09715428578
2878	0.06205178166	0.09715321907
2879	0.06203960141	0.09714566899
2880	0.06203840241	0.09714541477
2881	0.06203759407	0.09714440654
2882	0.06203740262	0.09714444934
2883	0.06203661994	0.09714345596
2884	0.0620365788	0.09714192567
2885	0.06203581058	0.09714118434
2886	0.06203572884	0.09714122006
2887	0.06203564954	0.09714125529
2888	0.06203557262	0.09714129001
2889	0.06202830085	0.09713427249
2890	0.06201727784	0.09711835479
2891	0.06201614151	0.09711830269
2892	0.06201176561	0.09711180483
2893	0.06201166598	0.09711161167
2894	0.06200999584	0.09710893012
2895	0.06200989921	0.09710874263
2896	0.06200980547	0.09710856157
2897	0.06200971455	0.0971083867
2898	0.06199807862	0.09709454287
2899	0.06199645772	0.09709198463
2900	0.06198517593	0.09707897291
2901	0.06198507169	0.09707874286
2902	0.06197560824	0.09706652349
2903	0.06197551235	0.09706642951
2904	0.06196977785	0.09705495064
2905	0.0619681998	0.09705290815
2906	0.06196810169	0.09705277497
2907	0.06196800652	0.0970526466
2908	0.06196254721	0.09705040404
2909	0.0619620356	0.09705075347
2910	0.06195393505	0.0970368418
2911	0.061953845	0.09703667742
2912	0.06195046082	0.09703303654
2913	0.06194874779	0.09702856863
2914	0.06194498315	0.09702306247
2915	0.06194043098	0.09702088308
2916	0.06193737982	0.09701557985
2917	0.06193333177	0.09701364089
2918	0.06193289894	0.09701375
2919	0.0619327126	0.0970141692
2920	0.06192891374	0.09700633269
2921	0.06192858221	0.09700715246
2922	0.06192826912	0.09700795121
2923	0.06192730418	0.09700758453
2924	0.06192589789	0.09700333042
2925	0.06192547326	0.09700401288
2926	0.06192522758	0.09700423501
2927	0.06192397837	0.09700438079
2928	0.06192276664	0.09700453304
2929	0.06192159126	0.09700469091
2930	0.06192131139	0.09700536632
2931	0.0619210566	0.09700602439
2932	0.06192002386	0.09700279865
2933	0.06191008854	0.09699259599
2934	0.06190905409	0.09699286404
2935	0.06190884046	0.09699299485
2936	0.06190863323	0.09699312423
2937	0.06190763032	0.09699336738
2938	0.06190743199	0.0969934104
2939	0.0619072396	0.0969934542
2940	0.06190705298	0.09699349864
2941	0.06190608073	0.09699371461
2942	0.06190518262	0.09699343613
2943	0.06190412468	0.09699197525
2944	0.06190392644	0.09699205664
2945	0.06190373415	0.0969921376
2946	0.06190021623	0.09698703531
2947	0.06189138822	0.09697627159
2948	0.06188669183	0.09697100368
2949	0.06188643535	0.09697107844
2950	0.06188526162	0.0969671986
2951	0.0618841231	0.09696345729
2952	0.06188391113	0.09696363604
2953	0.06187982975	0.09695990097
2954	0.0618763137	0.09695265887
2955	0.06186445967	0.09694560167
2956	0.06186395201	0.09694021112
2957	0.06185272264	0.09693190217
2958	0.06184526926	0.09692488269
2959	0.06183463294	0.0969170901
2960	0.06183369808	0.09691572815
2961	0.06183230263	0.09691338504
2962	0.06183178587	0.09691333944
2963	0.06182787626	0.09691008463
2964	0.0618269137	0.0969096734
2965	0.06181724622	0.0969028318
2966	0.06181608189	0.09690073266
2967	0.06180796442	0.09689430942
2968	0.06180684601	0.09689327656
2969	0.06180635224	0.09689331304
2970	0.06179886906	0.09688731851
2971	0.0617916251	0.09688169182
2972	0.06178829831	0.09687702028
2973	0.0617812792	0.09687117398
2974	0.06177420638	0.09686605324
2975	0.06177137278	0.09686422279
2976	0.06177087807	0.09686422624
2977	0.0617693112	0.09686307567
2978	0.06175941812	0.09685675483
2979	0.06175265108	0.09684808788
2980	0.06174131013	0.0968424114
2981	0.06173476797	0.09683429508
2982	0.06172842208	0.0968266715
2983	0.06172226657	0.0968195112
2984	0.06171696204	0.09681550158
2985	0.06170841048	0.0968095624
2986	0.06169751202	0.09680441436
2987	0.0616967727	0.0968040398
2988	0.06169606747	0.09680369512
2989	0.06169465327	0.0968037635
2990	0.06169328149	0.09680385505
2991	0.06169260488	0.09680353835
2992	0.06169194857	0.09680324766
2993	0.06169062448	0.09680316565
2994	0.06168998837	0.09680289762
2995	0.06168865642	0.09680307546
2996	0.0616876511	0.09680302498
2997	0.06168704944	0.09680276695
2998	0.06168562353	0.09680297798
2999	0.06168527881	0.09680292096
3000	0.06168320456	0.09680063462
3001	0.06167649492	0.09679200968
3002	0.06167587966	0.09679168065
3003	0.06167553991	0.09679164595
3004	0.06167056418	0.09679180748
3005	0.06166996734	0.0967915069
3006	0.0616693884	0.09679122846
3007	0.06166882683	0.09679097071
3008	0.06166129279	0.09678617128
3009	0.06166074597	0.09678587959
3010	0.06166021556	0.09678560764
3011	0.06165542245	0.09678596753
