iter	Passed	Remaining
1422	7729	98899
1423	7734	98890
1424	7739	98884
1425	7744	98873
1426	7749	98860
1427	7754	98850
1428	7759	98838
1429	7764	98825
1430	7769	98812
1431	7774	98801
1432	7779	98790
1433	7784	98781
1434	7789	98770
1435	7794	98757
1436	7799	98744
1437	7803	98732
1438	7808	98719
1439	7813	98705
1440	7818	98691
1441	7823	98682
1442	7828	98671
1443	7833	98663
1444	7838	98654
1445	7843	98640
1446	7848	98627
1447	7853	98615
1448	7858	98605
1449	7863	98594
1450	7868	98584
1451	7873	98576
1452	7878	98567
1453	7883	98557
1454	7889	98554
1455	7894	98548
1456	7899	98540
1457	7904	98528
1458	7909	98515
1459	7914	98504
1460	7919	98492
1461	7924	98478
1462	7929	98465
1463	7933	98452
1464	7939	98446
1465	7944	98436
1466	7949	98424
1467	7954	98414
1468	7959	98404
1469	7964	98393
1470	7969	98384
1471	7974	98373
1472	7979	98362
1473	7984	98349
1474	7989	98341
1475	7994	98331
1476	7999	98318
1477	8004	98307
1478	8008	98293
1479	8013	98278
1480	8018	98265
1481	8023	98252
1482	8027	98239
1483	8032	98229
1484	8037	98218
1485	8043	98213
1486	8048	98207
1487	8054	98202
1488	8059	98194
1489	8064	98186
1490	8069	98180
1491	8074	98170
1492	8080	98161
1493	8085	98154
1494	8090	98141
1495	8095	98130
1496	8100	98123
1497	8105	98113
1498	8110	98099
1499	8114	98087
1500	8119	98075
1501	8124	98060
1502	8129	98049
1503	8134	98038
1504	8139	98026
1505	8144	98016
1506	8149	98006
1507	8154	97996
1508	8160	97996
1509	8165	97996
1510	8171	97994
1511	8176	97985
1512	8181	97976
1513	8186	97964
1514	8191	97952
1515	8196	97940
1516	8201	97931
1517	8206	97920
1518	8211	97909
1519	8216	97899
1520	8221	97885
1521	8225	97872
1522	8232	97885
1523	8268	98240
1524	8275	98248
1525	8281	98255
1526	8288	98263
1527	8293	98263
1528	8299	98258
1529	8304	98249
1530	8309	98236
1531	8314	98227
1532	8319	98214
1533	8324	98202
1534	8329	98191
1535	8334	98183
1536	8339	98169
1537	8344	98161
1538	8349	98155
1539	8354	98144
1540	8359	98136
1541	8364	98126
1542	8369	98114
1543	8375	98118
1544	8381	98113
1545	8386	98105
1546	8391	98094
1547	8399	98118
1548	8406	98129
1549	8411	98119
1550	8416	98111
1551	8421	98099
1552	8426	98087
1553	8431	98077
1554	8436	98067
1555	8441	98055
1556	8446	98043
1557	8450	98030
1558	8455	98021
1559	8460	98011
1560	8465	97999
1561	8470	97986
1562	8475	97977
1563	8480	97968
1564	8485	97960
1565	8490	97950
1566	8496	97944
1567	8501	97936
1568	8506	97924
1569	8512	97925
1570	8518	97925
1571	8523	97917
1572	8528	97912
1573	8534	97902
1574	8538	97890
1575	8544	97883
1576	8549	97874
1577	8554	97863
1578	8559	97854
1579	8564	97845
1580	8569	97835
1581	8574	97824
1582	8579	97816
1583	8584	97807
1584	8589	97793
1585	8594	97784
1586	8599	97774
1587	8604	97765
1588	8609	97754
1589	8614	97742
1590	8619	97729
1591	8624	97719
1592	8629	97714
1593	8634	97702
1594	8639	97692
1595	8644	97682
1596	8649	97672
1597	8654	97660
1598	8659	97650
1599	8664	97639
1600	8669	97628
1601	8673	97616
1602	8679	97607
1603	8685	97617
1604	8692	97632
1605	8699	97640
1606	8706	97653
1607	8713	97665
1608	8720	97681
1609	8728	97694
1610	8733	97690
1611	8738	97678
1612	8744	97675
1613	8749	97674
1614	8755	97668
1615	8760	97665
1616	8766	97657
1617	8771	97646
1618	8776	97637
1619	8781	97629
1620	8786	97619
1621	8791	97613
1622	8796	97606
1623	8801	97594
1624	8807	97587
1625	8812	97577
1626	8816	97566
1627	8821	97555
1628	8826	97546
1629	8831	97535
1630	8836	97525
1631	8842	97518
1632	8847	97509
1633	8852	97497
1634	8857	97487
1635	8862	97478
1636	8867	97469
1637	8872	97460
1638	8878	97461
1639	8884	97464
1640	8889	97458
1641	8895	97452
1642	8901	97452
1643	8906	97444
1644	8911	97436
1645	8918	97449
1646	8925	97458
1647	8932	97468
1648	8938	97469
1649	8943	97464
1650	8948	97455
1651	8953	97446
1652	8958	97437
1653	8963	97426
1654	8968	97413
1655	8973	97403
1656	8978	97393
1657	8983	97384
1658	8988	97376
1659	8994	97369
1660	8999	97359
1661	9004	97350
1662	9009	97341
1663	9014	97331
1664	9019	97321
1665	9024	97311
1666	9029	97300
1667	9034	97289
1668	9039	97279
1669	9043	97269
1670	9048	97256
1671	9053	97248
1672	9058	97238
1673	9063	97228
1674	9068	97218
