iter	Accuracy	MultiClass
883	0.8349475454	0.4212521149
884	0.835122686	0.4211630243
885	0.8350701438	0.4211325099
886	0.8351577141	0.4209568879
887	0.8352277703	0.4208908597
888	0.8353328546	0.4207984818
889	0.8353153406	0.4207091886
890	0.8353328546	0.4205894662
891	0.8352978265	0.420492947
892	0.8354204249	0.420411894
893	0.835455453	0.4203480066
894	0.8356305936	0.4202752666
895	0.8356130795	0.4201932654
896	0.8356656217	0.4201177945
897	0.8355605373	0.4200464151
898	0.8355780514	0.4199092696
899	0.8356656217	0.419842849
900	0.8357356779	0.4197817775
901	0.8359108184	0.4197039423
902	0.8359983887	0.4196290974
903	0.836103473	0.4195741233
904	0.8360684449	0.4195107909
905	0.8360684449	0.4194582531
906	0.8361910433	0.4193784347
907	0.8362260714	0.4192843975
908	0.8363136417	0.4192385604
909	0.8363311558	0.4191697734
910	0.8362786136	0.4191055002
911	0.836401212	0.4189937961
912	0.836418726	0.4189038719
913	0.8364887822	0.4188223732
914	0.8364887822	0.4186919471
915	0.8365763525	0.4186277182
916	0.8365588385	0.4185658384
917	0.8365938666	0.418426487
918	0.8366113806	0.4182954677
919	0.8367690071	0.4182136222
920	0.836716465	0.4181175739
921	0.836733979	0.4180503451
922	0.8367514931	0.4179860954
923	0.8368215493	0.4179004429
924	0.8369091196	0.4178195067
925	0.8369266336	0.4177562212
926	0.8369616617	0.4176918996
927	0.8369441477	0.4176618112
928	0.8369266336	0.4175980009
929	0.8369441477	0.4175262635
930	0.8369616617	0.417444852
931	0.8369616617	0.4174045359
932	0.8370142039	0.4173410105
933	0.8371368023	0.4172031496
934	0.8371718304	0.4171149173
935	0.8371893444	0.4170537924
936	0.8371718304	0.417008974
937	0.8371368023	0.4169438165
938	0.8371893444	0.4168936779
939	0.8372068585	0.4167983103
940	0.8373119428	0.4166947494
941	0.8372418866	0.4166078181
942	0.8373469709	0.4164981804
943	0.837364485	0.4164610578
944	0.8375045974	0.4164052668
945	0.8374520553	0.4163239373
946	0.8374695693	0.4162075245
947	0.8375571396	0.4160969582
948	0.8375921677	0.4159850186
949	0.8375921677	0.4159414533
950	0.8376622239	0.4158900324
951	0.837679738	0.4157829431
952	0.8377673083	0.4157209664
953	0.8377497942	0.4156356875
954	0.8376622239	0.4155245902
955	0.8377673083	0.4154478098
956	0.8377147661	0.4154087202
957	0.8378023364	0.4153331148
958	0.8378548785	0.4152284398
959	0.8379424488	0.4151730159
960	0.8379424488	0.415075247
961	0.8379774769	0.4150065437
962	0.8379424488	0.4149242361
963	0.8380475331	0.4148250471
964	0.8381175894	0.4147038192
965	0.8381351034	0.4146393864
966	0.8381351034	0.4145568438
967	0.8382401878	0.4144527701
968	0.8383627861	0.4143674484
969	0.8384678705	0.4142877284
970	0.8385379267	0.4141799399
971	0.8385729548	0.4141074333
972	0.8386079829	0.4140319868
973	0.8385904689	0.4139468372
974	0.8385904689	0.4138499286
975	0.8385904689	0.4137788002
976	0.838643011	0.4137312715
977	0.8385904689	0.413623266
978	0.8385904689	0.41354596
979	0.8385729548	0.4135055732
980	0.8385554407	0.4134120095
981	0.838625497	0.4133287772
982	0.838643011	0.4132816677
983	0.8387305813	0.4131949814
984	0.8387130672	0.4131273383
985	0.8387480953	0.4130400905
986	0.8388181516	0.4129865455
987	0.8388356656	0.4129127861
988	0.8388531797	0.4128240918
989	0.8388706937	0.4127563248
990	0.8388706937	0.4127150056
991	0.8389232359	0.4126480753
992	0.83894075	0.4125516705
993	0.8388706937	0.4125159228
994	0.8390458343	0.4124018299
995	0.8391334046	0.4123073645
996	0.8390808624	0.4121961288
997	0.8392209748	0.412117466
998	0.8391684327	0.4120571002
999	0.8392034608	0.4119956489
1000	0.8392034608	0.4119399329
1001	0.8392910311	0.4118944264
1002	0.8393786013	0.4117890546
1003	0.8394311435	0.4117044156
1004	0.8394661716	0.4116788392
1005	0.8393786013	0.4115897954
1006	0.8393961154	0.4114792714
1007	0.8393610873	0.4114148629
1008	0.839273517	0.4113332429
1009	0.8392560029	0.4111819045
1010	0.8394311435	0.411121156
1011	0.8394486575	0.4110327772
1012	0.8395187138	0.4109782218
1013	0.8397814246	0.4108977945
1014	0.8397463965	0.4107837672
1015	0.8398689949	0.4107032551
1016	0.8398865089	0.4106268571
1017	0.8396588262	0.4105263165
1018	0.8397989386	0.4104333011
1019	0.8397639105	0.4103844403
1020	0.8398164527	0.4102732067
1021	0.8397639105	0.4102042482
1022	0.8398164527	0.4101660136
1023	0.8398339668	0.410097152
1024	0.8398865089	0.4100601907
1025	0.8399390511	0.4099852493
1026	0.8400091073	0.4099292997
1027	0.839921537	0.4098535693
1028	0.8399565651	0.4098125994
1029	0.8399915933	0.4097809756
1030	0.8398689949	0.4097329571
1031	0.839921537	0.4096767768
1032	0.8399565651	0.4095861771
1033	0.8399915933	0.4095223269
1034	0.8400966776	0.4094497415
1035	0.8402543041	0.4093774952
1036	0.8403243603	0.4092639367
1037	0.8403418744	0.4092139915
1038	0.8403944165	0.409129332
1039	0.8403769025	0.4090545206
1040	0.8404469587	0.4089755507
1041	0.8404819868	0.4089200237
1042	0.8404644727	0.4088259731
1043	0.840552043	0.4087360373
1044	0.8405870711	0.4086710784
1045	0.840552043	0.4085878963
1046	0.840552043	0.408495244
1047	0.8406746414	0.408429363
1048	0.8407446976	0.4083414434
1049	0.8407446976	0.4082679333
1050	0.8406921555	0.4082327276
1051	0.8407972398	0.408215416
1052	0.8409023241	0.4081578521
1053	0.8409023241	0.4080933615
1054	0.8409198382	0.4080554963
1055	0.8410074084	0.4080133159
1056	0.8409548663	0.407971875
1057	0.8410249225	0.4078934808
1058	0.8410774647	0.4078551002
1059	0.8410949787	0.4077647273
1060	0.8410774647	0.4077164276
1061	0.8410599506	0.4076351966
1062	0.8411650349	0.4075970048
1063	0.841182549	0.4075364958
1064	0.8412701193	0.4074484731
1065	0.8413226614	0.4073527203
1066	0.8413226614	0.4073109887
1067	0.8412701193	0.4072353635
1068	0.8413576895	0.407170693
1069	0.8413927177	0.4070854042
1070	0.8414102317	0.4070453608
1071	0.8415678582	0.4069660595
1072	0.8416554285	0.4068971028
1073	0.8417079706	0.4068423632
1074	0.8416729425	0.406749334
1075	0.8417780269	0.4066641522
1076	0.8418831112	0.4066038991
1077	0.8418480831	0.4065402292
1078	0.8419356534	0.4064105768
1079	0.8419356534	0.4063138058
1080	0.8419531674	0.4062489145
1081	0.8419181393	0.4061633757
1082	0.8419706815	0.406070333
1083	0.8420407377	0.405985483
1084	0.8420757658	0.4059378879
1085	0.8419881955	0.4058455897
1086	0.8419706815	0.4057579983
1087	0.8420232236	0.4057146178
1088	0.8420582517	0.4056557892
1089	0.8420057096	0.405600768
1090	0.8420932799	0.4054912238
1091	0.8420757658	0.4054537322
1092	0.842128308	0.4053991482
1093	0.8421107939	0.4053412439
1094	0.8422333923	0.4052429407
1095	0.8422333923	0.4051402557
1096	0.8422859345	0.4050262919
1097	0.8422684204	0.4049448546
1098	0.8423209626	0.4049110735
1099	0.8423034485	0.4048288146
1100	0.8422158782	0.4047512555
1101	0.8423384766	0.404673457
1102	0.8425136172	0.4045806612
1103	0.8425486453	0.4044812311
1104	0.8425836734	0.404393255
1105	0.8426011875	0.4043218234
1106	0.8426537296	0.4042298179
1107	0.8425311312	0.4041497813
1108	0.8425486453	0.4040716507
1109	0.8426887577	0.4040075935
1110	0.8427062718	0.4039680274
1111	0.8427237858	0.4039038013
1112	0.8428288702	0.4038245471
1113	0.8427412999	0.4037434669
1114	0.8428288702	0.4036975317
1115	0.8429339545	0.403628079
1116	0.8429689826	0.4035417116
1117	0.8429864967	0.4034936852
1118	0.8429339545	0.4033894428
1119	0.8430390388	0.4032948518
1120	0.843109095	0.4032237747
1121	0.843109095	0.4031822921
1122	0.843109095	0.4031299572
1123	0.8433017497	0.4030336803
1124	0.8433192637	0.4029593596
1125	0.843406834	0.4028709324
1126	0.8434418621	0.402803285
1127	0.8433542918	0.4027471369
1128	0.8433192637	0.4027058493
1129	0.8434418621	0.4026194895
1130	0.8436170026	0.4025436655
1131	0.8435644605	0.402473315
1132	0.8435119183	0.4024053093
1133	0.8434593761	0.4023681787
1134	0.8434593761	0.4022352379
1135	0.8434593761	0.4021292333
1136	0.8435294324	0.4020770771
1137	0.8435644605	0.4020235173
1138	0.8435469464	0.401949342
1139	0.8436695448	0.401849473
1140	0.8436870589	0.4017538863
1141	0.8437571151	0.4016941941
1142	0.843722087	0.4016066104
1143	0.8437746291	0.4015290035
1144	0.8436695448	0.4014800921
1145	0.8436695448	0.401435906
1146	0.8437921432	0.4013538181
1147	0.8438271713	0.4013195108
1148	0.8439147416	0.4012191714
1149	0.8439147416	0.4011323189
1150	0.8440023119	0.4010123732
1151	0.844054854	0.4009438856
1152	0.84403734	0.4008580588
1153	0.844054854	0.400786313
1154	0.8440723681	0.4006252367
1155	0.8441249102	0.4005648
1156	0.844054854	0.4004917474
1157	0.8441599384	0.4003916242
1158	0.8441249102	0.4003451762
1159	0.8441774524	0.4002940091
1160	0.8442124805	0.4002434725
1161	0.8442650227	0.4001521031
1162	0.8442650227	0.4000837315
1163	0.8441424243	0.4000164029
1164	0.8442650227	0.3999195468
1165	0.8443000508	0.399876424
1166	0.8442650227	0.3998000229
1167	0.8442475086	0.3997210775
1168	0.8443000508	0.3996471548
1169	0.8441949665	0.3995426587
1170	0.8442475086	0.3994577799
1171	0.844352593	0.3993648102
1172	0.8444051351	0.3993054012
1173	0.844352593	0.3992653059
1174	0.8444051351	0.3991856623
1175	0.8444576773	0.3991096899
1176	0.8444226492	0.3990284273
1177	0.8443876211	0.3989990601
1178	0.8444401632	0.398895873
1179	0.8444927054	0.3988378492
1180	0.8444751913	0.3988070414
1181	0.8444927054	0.3987442392
1182	0.8444927054	0.3986815304
1183	0.8445277335	0.3986193474
1184	0.8445977897	0.3985437951
1185	0.8446328178	0.3984574385
1186	0.8447028741	0.3983699304
1187	0.8447379022	0.3983054831
1188	0.8448955287	0.3982185443
1189	0.8448079584	0.3981783092
1190	0.8448955287	0.3981198022
1191	0.8450531552	0.3980408134
1192	0.8450881833	0.397957961
1193	0.8450881833	0.3979027329
1194	0.8450531552	0.3978527649
1195	0.8450706692	0.3977852129
1196	0.8450706692	0.3976654521
1197	0.845018127	0.3976025396
1198	0.8450531552	0.3975035478
1199	0.8452107817	0.39741349
1200	0.8452107817	0.3973554615
1201	0.8452633238	0.3973205556
1202	0.84533338	0.3972160855
1203	0.8452458098	0.397151618
1204	0.8452458098	0.3970580031
1205	0.845315866	0.3969913176
1206	0.84533338	0.3969342018
1207	0.84533338	0.3968680873
1208	0.845315866	0.3967970883
1209	0.8453859222	0.3967392637
1210	0.8453508941	0.3966886082
1211	0.8453859222	0.3966437138
1212	0.8453684081	0.39660532
1213	0.8453684081	0.3964913543
1214	0.8454384644	0.3964377585
1215	0.8454910065	0.3963337136
1216	0.8455610628	0.3962780147
1217	0.8456136049	0.3962064355
1218	0.8456136049	0.3961310549
1219	0.845648633	0.3961009332
1220	0.845648633	0.3960465796
1221	0.8456661471	0.395999792
1222	0.8456836611	0.3959441039
1223	0.8457537174	0.3958683703
1224	0.8458412876	0.3958086279
1225	0.8458763157	0.3957473138
1226	0.8459113439	0.3957064658
1227	0.8459288579	0.3956413155
1228	0.845946372	0.3956061051
1229	0.8460864844	0.3955091881
1230	0.8460339422	0.3954447101
1231	0.8460864844	0.3953656988
1232	0.8461915687	0.3953102101
1233	0.846279139	0.3952271409
1234	0.8462966531	0.3951778407
1235	0.8463491952	0.3951220197
1236	0.8463491952	0.3950797866
1237	0.8463316812	0.3950372169
1238	0.8463491952	0.3949792228
1239	0.8463491952	0.3949434878
1240	0.8463316812	0.3948882561
1241	0.8463667093	0.3948081722
1242	0.8463842233	0.3947419487
1243	0.8464717936	0.3946932883
1244	0.8465068217	0.3946337685
1245	0.8466294201	0.3945387223
1246	0.8464893077	0.3945031469
1247	0.8466994763	0.3944210328
1248	0.8467870466	0.3943629099
1249	0.8467695325	0.3942666481
1250	0.8467520185	0.3941944316
1251	0.8467169904	0.3941438896
1252	0.8467870466	0.3940808979
1253	0.846909645	0.3940187807
1254	0.846927159	0.3939490294
1255	0.8468746169	0.3939125839
1256	0.8469621872	0.393849849
1257	0.8469446731	0.3938004907
1258	0.8470322434	0.3937128319
1259	0.8469972153	0.3936606192
1260	0.8470322434	0.393597292
1261	0.8470497574	0.3935498192
1262	0.8472073839	0.3934663206
1263	0.8471548418	0.3934250842
1264	0.8472073839	0.3933744101
1265	0.8472949542	0.3932827706
1266	0.8473124683	0.3932400986
1267	0.8473124683	0.3931816449
1268	0.8474525807	0.3931087535
1269	0.8474175526	0.3930440003
1270	0.8474700948	0.3929771573
1271	0.8475226369	0.3929232105
1272	0.847557665	0.3928844667
1273	0.8476452353	0.3928105357
1274	0.8475751791	0.3927315021
1275	0.8475051229	0.3926492827
1276	0.8475751791	0.392585623
1277	0.8476277212	0.3925341695
1278	0.8476977775	0.3924555746
1279	0.8477152915	0.3923659314
1280	0.8477678337	0.3923073243
1281	0.8477328056	0.3922674366
1282	0.8477678337	0.3922277064
1283	0.847872918	0.3921752974
1284	0.8479604883	0.3921028078
1285	0.8479955164	0.3920262854
1286	0.8480130305	0.3919405503
1287	0.8480130305	0.3918704447
1288	0.8480655726	0.3918088354
1289	0.8481006007	0.391738432
1290	0.8481181148	0.3916506931
1291	0.8481356288	0.3916120676
1292	0.8481531429	0.3915569722
1293	0.8480830867	0.3915156268
1294	0.8481356288	0.3914641034
1295	0.8481006007	0.3914305755
1296	0.848188171	0.3913925298
1297	0.8482757413	0.3913398128
1298	0.8482231991	0.391283354
1299	0.8482757413	0.3912353458
1300	0.8483282834	0.3911396881
1301	0.8482932553	0.3910837018
1302	0.8483983397	0.3910447457
1303	0.8484333678	0.3909839664
1304	0.8484158537	0.3909105659
1305	0.8485384521	0.3908310593
1306	0.8485909943	0.3907403627
1307	0.8486085083	0.3906169567
1308	0.8486260224	0.3905679216
1309	0.8486785645	0.3904814833
1310	0.8486435364	0.3903896669
1311	0.8486435364	0.3903311679
1312	0.8487486208	0.390279584
1313	0.8486610505	0.3902221775
1314	0.8487135927	0.3901473731
1315	0.8487836489	0.390067151
1316	0.8488712192	0.3899921093
1317	0.8490113316	0.3899032373
1318	0.8489938175	0.389845927
1319	0.8489237613	0.3898170437
1320	0.8489062473	0.3897823932
1321	0.8488887332	0.3897465969
1322	0.8489587894	0.3896330481
1323	0.8490113316	0.389593431
1324	0.8490288456	0.3895498568
1325	0.8490638738	0.3895038564
1326	0.8491164159	0.3894363009
1327	0.8490813878	0.3894007905
1328	0.8489237613	0.3893356316
1329	0.8489587894	0.38930294
1330	0.8489763035	0.3892330957
1331	0.8490113316	0.3891876542
1332	0.8490113316	0.3891222574
1333	0.8491164159	0.3890671279
1334	0.849151444	0.3890254839
1335	0.84913393	0.3888927282
1336	0.8492215003	0.3888357531
1337	0.8492565284	0.3887500952
1338	0.8493090705	0.3886837563
1339	0.8493966408	0.388623596
1340	0.849449183	0.3885709794
1341	0.8495717814	0.3884818508
1342	0.8496418376	0.3883966456
1343	0.8496243235	0.3883485758
1344	0.849764436	0.3882986628
1345	0.8497294078	0.3882741112
1346	0.8498344922	0.3881932433
1347	0.8498870343	0.3880881425
1348	0.8498870343	0.3880369345
1349	0.8499746046	0.3879821505
1350	0.8498870343	0.3878926811
1351	0.8499746046	0.38783074
1352	0.8499395765	0.3877404802
1353	0.8499395765	0.3877124705
1354	0.8499921187	0.3876578813
1355	0.8500096327	0.3876079376
1356	0.8500271468	0.3875857859
1357	0.8501672592	0.3874951661
1358	0.8502022873	0.3873702295
1359	0.8503073717	0.3872838853
1360	0.8502198014	0.3872054575
1361	0.8502898576	0.3871007815
1362	0.8503423998	0.3870421706
1363	0.850412456	0.3869719495
1364	0.8503949419	0.386884483
1365	0.8503949419	0.3868494773
1366	0.8504649982	0.3868221938
1367	0.8504299701	0.3867673415
1368	0.8504299701	0.3867309176
1369	0.8504825122	0.38664265
1370	0.8505875965	0.3865650404
1371	0.8505700825	0.3864860271
1372	0.8505525684	0.3863760786
1373	0.8506926809	0.3863022217
1374	0.8506751668	0.3862313495
1375	0.8507977652	0.3861619657
1376	0.8508152793	0.3860511342
1377	0.8509028495	0.3859656009
1378	0.8509904198	0.385879832
1379	0.851060476	0.3858255554
1380	0.8510779901	0.3857923817
1381	0.8510079339	0.3856848354
1382	0.8511305323	0.3856121773
1383	0.8511480463	0.3855955443
1384	0.8511480463	0.3855740585
1385	0.8511130182	0.3855268176
1386	0.8512005885	0.3854571231
1387	0.8511655604	0.3854308195
1388	0.8512356166	0.3853532969
1389	0.8512706447	0.3852900879
1390	0.851358215	0.3852415704
1391	0.8514282712	0.3851670615
1392	0.8515333555	0.3850815071
1393	0.8515508696	0.3850239595
1394	0.8516384398	0.3849375964
1395	0.8516559539	0.3848804915
1396	0.8515858977	0.3848240699
1397	0.8516384398	0.3847672625
1398	0.8517260101	0.3847149692
1399	0.8518486085	0.3846684838
1400	0.8519536928	0.3846144728
1401	0.8518661226	0.3845655043
1402	0.8517435242	0.3844817356
1403	0.8518486085	0.38443791
1404	0.8518310945	0.3843907315
1405	0.8518836366	0.3843608579
1406	0.8518836366	0.384299849
1407	0.8518836366	0.3842597796
1408	0.8518486085	0.3842101175
1409	0.8519712069	0.3841854188
1410	0.8519536928	0.38413027
1411	0.8519712069	0.3840629948
1412	0.852006235	0.384027246
1413	0.8519361788	0.3839753832
1414	0.8520237491	0.3839119572
1415	0.8520762912	0.3838322253
1416	0.8520938053	0.3837842105
1417	0.8521463474	0.3837303461
1418	0.8521813756	0.3836535595
1419	0.8521813756	0.3836001049
1420	0.8521813756	0.3835291678
1421	0.8521813756	0.3834639643
1422	0.8522689458	0.38338798
1423	0.8524265723	0.3833093676
1424	0.8523915442	0.3832325387
1425	0.8524791145	0.383155129
1426	0.8525841988	0.3831108678
1427	0.852636741	0.3830278894
1428	0.852654255	0.382974264
1429	0.8527067972	0.3828992331
1430	0.8528644237	0.3828181176
1431	0.8528469096	0.3827501565
1432	0.8528118815	0.3826789756
1433	0.852969508	0.382592124
1434	0.8530045361	0.3825129342
1435	0.8530570783	0.3824830471
1436	0.8532147048	0.3824319494
1437	0.8531096205	0.3823440836
1438	0.8531446486	0.3822836193
1439	0.853267247	0.3821984839
1440	0.8533197891	0.3821401028
1441	0.8533022751	0.3820688809
1442	0.853284761	0.3820053609
1443	0.8533022751	0.3819343456
1444	0.8533373032	0.3819044789
1445	0.853284761	0.3818239685
1446	0.8533898454	0.3817566334
1447	0.8534248735	0.3817107922
1448	0.8534073594	0.3816846776
1449	0.8534248735	0.3816497896
1450	0.8534073594	0.3815917996
1451	0.8534248735	0.3815444982
1452	0.8534073594	0.3815168169
1453	0.8534423875	0.3814942016
1454	0.8534423875	0.3814292031
1455	0.8534599016	0.3813425437
1456	0.8535825	0.3812804289
1457	0.853600014	0.3812433426
1458	0.8535649859	0.3811738957
1459	0.8536700702	0.3811091418
1460	0.8537050983	0.3810779304
1461	0.8536875843	0.3810185041
1462	0.8537576405	0.3809918918
1463	0.8537751546	0.3809618496
1464	0.8537401265	0.380895377
1465	0.8538101827	0.3808212118
1466	0.8537926686	0.3807378973
1467	0.8537926686	0.3806569269
1468	0.8538627248	0.3806024074
1469	0.853915267	0.3805544927
1470	0.8537926686	0.3805160279
1471	0.8539327811	0.380385134
1472	0.8539502951	0.3803551087
1473	0.8540028373	0.3803120484
1474	0.8540028373	0.3802341971
1475	0.8540203513	0.3801897652
1476	0.8540728935	0.3801305582
1477	0.8540028373	0.3800846142
1478	0.8540553794	0.3800556169
1479	0.8540378654	0.3799788801
1480	0.8540904076	0.3799358323
1481	0.8540904076	0.3798616059
1482	0.8541079216	0.3798239948
1483	0.8542130059	0.3797305807
1484	0.8543180903	0.3796651533
1485	0.8543531184	0.3795771777
1486	0.8544231746	0.3795429204
1487	0.8544231746	0.3794888394
1488	0.8543706324	0.3794524547
1489	0.8544406887	0.3794022944
1490	0.8544406887	0.3793485166
1491	0.8544757168	0.3792983965
1492	0.8545107449	0.3792094894
1493	0.854545773	0.3791509049
1494	0.8545983151	0.3790744246
1495	0.854563287	0.3790229211
1496	0.8545107449	0.3789801218
1497	0.854545773	0.378918802
1498	0.8546333433	0.3788844567
